Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric,Price,Saturated Fat Metric
Baconator,,62.0,40.0,59.0,8.0,2.0,1630.0,205.0,950.0,24.0,3.0,0.2807017543859649,1.4385964912280702,1.695146958304853,1.4298245614035088,2.4842105263157896,6.09,2.526315789473684
Dave's Double,,51.0,41.0,49.0,8.0,3.0,1280.0,175.0,810.0,20.0,3.0,0.3374485596707819,1.4403292181069958,1.6354016354016352,1.316872427983539,2.419753086419753,2.09,2.4691358024691357
Dave's Single,,34.0,40.0,30.0,9.0,3.0,1110.0,100.0,570.0,13.0,1.5,0.4678362573099415,1.1695906432748537,1.5493278651173388,1.6228070175438598,2.1052631578947367,1.49,2.280701754385965
Dave's Triple,,72.0,43.0,71.0,9.0,3.0,1650.0,260.0,1090.0,30.0,4.0,0.2629969418960245,1.5902140672782876,1.7157154771833671,1.261467889908257,2.6055045871559637,6.09,2.7522935779816518
Double Stack,,21.0,26.0,25.0,6.0,1.0,740.0,90.0,390.0,9.0,1.5,0.4444444444444445,1.5384615384615385,1.3986013986013988,1.5811965811965811,2.564102564102564,2.09,2.307692307692308
Jr. Bacon Cheeseburger,,22.0,25.0,19.0,5.0,1.0,680.0,65.0,380.0,8.0,1.0,0.43859649122807015,1.1403508771929824,1.5037593984962405,1.4912280701754386,2.0,1.99,2.1052631578947367
Jr. Cheeseburger,,13.0,26.0,16.0,6.0,1.0,660.0,50.0,280.0,6.0,1.0,0.6190476190476191,1.1904761904761905,1.2059369202226344,1.9642857142857144,2.2857142857142856,0.99,2.142857142857143
Jr. Cheeseburger Deluxe,,19.0,27.0,16.0,7.0,2.0,660.0,55.0,340.0,7.0,1.0,0.5294117647058824,1.0784313725490198,1.4514896867838045,1.6176470588235294,1.8823529411764706,1.89,2.0588235294117645
Son of Baconator,,39.0,37.0,34.0,7.0,2.0,1280.0,125.0,630.0,15.0,1.5,0.39153439153439157,1.3227513227513228,1.6079158936301794,1.693121693121693,2.158730158730159,4.69,2.380952380952381
3 Piece Chicken Tenders,,16.0,22.0,24.0,0.0,0.0,1010.0,75.0,330.0,2.5,0.0,0.4444444444444445,1.5151515151515151,1.2593467138921683,2.5505050505050506,2.909090909090909,3.69,0.7575757575757576
4 Piece Chicken Nuggets,,11.0,10.0,9.0,0.0,0.0,340.0,35.0,170.0,2.0,0.0,0.39215686274509803,1.3725490196078431,1.6806722689075633,1.6666666666666667,2.1176470588235294,3.69,1.1764705882352942
4 Piece Chicken Tenders,,21.0,29.0,32.0,1.0,0.0,1350.0,100.0,430.0,3.5,0.0,0.44961240310077527,1.550387596899225,1.2684989429175475,2.6162790697674416,2.9767441860465116,3.69,0.813953488372093
6 Picece Chicken Nuggets,,16.0,14.0,13.0,0.0,1.0,510.0,50.0,250.0,3.5,0.0,0.37333333333333335,1.3333333333333335,1.6623376623376624,1.7000000000000002,2.08,3.69,1.4000000000000001
6 Piece Chicken Tenders,,32.0,43.0,48.0,1.0,0.0,2020.0,150.0,650.0,5.0,0.0,0.44102564102564107,1.5384615384615385,1.2787212787212787,2.58974358974359,2.953846153846154,3.69,0.7692307692307693
10 Piece Chicken Nuggets,,27.0,24.0,22.0,0.0,1.0,850.0,80.0,420.0,5.0,0.0,0.38095238095238093,1.2698412698412698,1.6697588126159553,1.6865079365079365,2.0952380952380953,3.69,1.1904761904761905
Crispy Chicken BLT,,23.0,35.0,20.0,5.0,2.0,950.0,50.0,420.0,6.0,0.0,0.5555555555555556,0.7936507936507936,1.4223871366728509,1.8849206349206349,1.9047619047619047,0.99,1.4285714285714286
Crispy Chicken Sandwich,,16.0,33.0,14.0,4.0,2.0,600.0,30.0,330.0,3.0,0.0,0.6666666666666667,0.6060606060606061,1.2593467138921683,1.5151515151515151,1.696969696969697,0.99,0.9090909090909091
Grilled Asiago Ranch Club,,23.0,36.0,43.0,6.0,3.0,1220.0,120.0,530.0,7.0,0.0,0.4528301886792453,1.509433962264151,1.1271747120803723,1.9182389937106918,3.2452830188679243,5.49,1.3207547169811322
Grilled Chicken Sandwich,,10.0,38.0,34.0,8.0,3.0,830.0,90.0,370.0,2.0,0.0,0.6846846846846848,1.6216216216216217,0.7020007020007021,1.8693693693693696,3.675675675675676,0.99,0.5405405405405406
Grilled Chicken Wrap,,10.0,24.0,20.0,3.0,2.0,640.0,55.0,270.0,3.5,0.0,0.5925925925925927,1.3580246913580247,0.962000962000962,1.9753086419753085,2.962962962962963,3.79,1.2962962962962963
Homestyle Asiago Ranch Chicken Club,,34.0,52.0,38.0,7.0,3.0,1650.0,100.0,660.0,9.0,0.0,0.5252525252525252,1.0101010101010102,1.3380558835104288,2.0833333333333335,2.303030303030303,5.49,1.3636363636363635
Homestyle Chicken Sandwich,,22.0,51.0,28.0,6.0,3.0,1150.0,70.0,510.0,4.0,0.0,0.6666666666666667,0.9150326797385622,1.1204481792717087,1.8790849673202614,2.196078431372549,4.69,0.7843137254901961
Spicy Asiago Ranch Club,,32.0,55.0,38.0,6.0,4.0,1530.0,100.0,670.0,9.0,0.0,0.5472636815920399,0.9950248756218905,1.2405504942818375,1.902985074626866,2.268656716417911,5.49,1.3432835820895521
Spicy Chicken Sandwich,,20.0,54.0,29.0,6.0,4.0,1030.0,65.0,510.0,3.5,0.0,0.7058823529411765,0.8496732026143791,1.0185892538833714,1.6830065359477124,2.2745098039215685,0.99,0.6862745098039216
Spicy Chicken Wrap,,20.0,30.0,18.0,2.0,2.0,850.0,50.0,370.0,5.0,0.0,0.5405405405405406,0.900900900900901,1.4040014040014042,1.9144144144144146,1.945945945945946,4.69,1.3513513513513513
"Apple Pecan Chicken Salad, Full Size",,24.0,52.0,38.0,40.0,7.0,1020.0,115.0,560.0,7.0,0.0,0.6190476190476191,1.369047619047619,1.1131725417439704,1.5178571428571428,2.714285714285714,6.69,1.25
"Apple Pecan Chicken Salad, Half Size",,17.0,29.0,20.0,22.0,4.0,550.0,55.0,340.0,4.0,0.0,0.5686274509803922,1.0784313725490198,1.2987012987012987,1.3480392156862746,2.3529411764705883,4.69,1.1764705882352942
"Berry Burst Chicken Salad, Full Size",,17.0,41.0,41.0,29.0,7.0,1090.0,105.0,460.0,4.5,0.0,0.5942028985507246,1.5217391304347825,0.9599096555618295,1.9746376811594202,3.5652173913043477,6.69,0.9782608695652175
"Berry Burst Chicken Salad, Half Size",,13.0,23.0,23.0,15.0,5.0,570.0,50.0,290.0,2.5,0.0,0.5287356321839081,1.149425287356322,1.1643528884908194,1.6379310344827587,3.1724137931034484,4.69,0.8620689655172413
Caesar Side Salad,,15.0,19.0,8.0,4.0,3.0,500.0,30.0,240.0,4.0,0.0,0.5277777777777778,0.8333333333333334,1.6233766233766234,1.7361111111111114,1.3333333333333333,1.49,1.6666666666666667
Garden Side Salad,,18.0,18.0,7.0,4.0,2.0,460.0,20.0,250.0,4.0,0.0,0.48,0.5333333333333333,1.8701298701298699,1.5333333333333334,1.12,1.49,1.6
"Southwest Avocado Chicken Salad, Full Size",,41.0,18.0,42.0,7.0,7.0,1220.0,135.0,600.0,11.0,0.0,0.2,1.5,1.7748917748917747,1.6944444444444444,2.8000000000000003,6.69,1.8333333333333333
"Southwest Avocado Chicken Salad, Half Size",,20.0,10.0,21.0,4.0,4.0,620.0,70.0,300.0,6.0,0.0,0.22222222222222224,1.5555555555555556,1.7316017316017316,1.7222222222222225,2.8000000000000003,4.69,2.0
"Spicy Caesar Chicken Salad, Full Size",,42.0,44.0,42.0,6.0,8.0,1680.0,150.0,720.0,12.0,1.0,0.4074074074074074,1.388888888888889,1.5151515151515151,1.9444444444444446,2.3333333333333335,6.69,1.6666666666666667
"Spicy Caesar Chicken Salad, Half Size",,23.0,30.0,23.0,4.0,5.0,930.0,75.0,410.0,6.0,0.5,0.4878048780487805,1.2195121951219512,1.4570795058599937,1.8902439024390243,2.2439024390243905,4.69,1.4634146341463417
"Taco Salad, Full Size",,32.0,63.0,32.0,18.0,10.0,1820.0,85.0,660.0,13.0,1.0,0.6363636363636365,0.8585858585858586,1.2593467138921683,2.2979797979797985,1.9393939393939394,1.49,1.9696969696969695
"Taco Salad, Half Size",,23.0,49.0,19.0,12.0,7.0,1320.0,45.0,470.0,8.0,0.5,0.6950354609929078,0.6382978723404256,1.2710693561757391,2.3404255319148937,1.6170212765957448,1.49,1.702127659574468
Baconator Fries,,28.0,45.0,14.0,2.0,4.0,550.0,35.0,490.0,9.0,0.0,0.6122448979591837,0.47619047619047616,1.484230055658627,0.9353741496598639,1.1428571428571428,6.09,1.8367346938775513
Bacon Cheese Baked Potato,,14.0,64.0,17.0,4.0,7.0,550.0,35.0,440.0,6.0,0.0,0.9696969696969697,0.5303030303030303,0.8264462809917354,1.0416666666666667,1.5454545454545454,2.89,1.3636363636363635
Cheese Baked Potato,,13.0,65.0,14.0,5.0,7.0,560.0,30.0,430.0,7.0,0.0,1.0077519379844961,0.46511627906976744,0.7852612503775295,1.0852713178294575,1.302325581395349,2.89,1.627906976744186
Chili & Cheese Baked Potato,,11.0,71.0,19.0,7.0,8.0,710.0,35.0,460.0,5.0,0.0,1.028985507246377,0.5072463768115942,0.6211180124223603,1.286231884057971,1.652173913043478,2.89,1.0869565217391304
"Chili, Large",,7.0,23.0,23.0,9.0,5.0,1170.0,50.0,250.0,3.0,0.5,0.6133333333333334,1.3333333333333335,0.7272727272727273,3.9,3.6799999999999997,2.79,1.2
"Chili, Small",,5.0,16.0,15.0,6.0,4.0,780.0,35.0,170.0,2.0,0.0,0.6274509803921569,1.3725490196078431,0.7639419404125286,3.8235294117647056,3.5294117647058827,2.09,1.1764705882352942
Chili Cheese Fries,,25.0,53.0,16.0,4.0,6.0,710.0,35.0,500.0,8.0,0.5,0.7066666666666667,0.46666666666666673,1.2987012987012987,1.1833333333333333,1.28,2.19,1.6
"Natural-Cut Fries, Junior",,10.0,30.0,3.0,0.0,3.0,15.0,0.0,230.0,2.0,0.0,0.8695652173913043,0.0,1.129305477131564,0.05434782608695652,0.5217391304347826,2.19,0.8695652173913043
"Natural-Cut Fries, Large",,24.0,70.0,7.0,0.0,6.0,520.0,0.0,530.0,4.5,0.0,0.8805031446540881,0.0,1.1761823082577798,0.8176100628930818,0.5283018867924528,2.19,0.8490566037735849
"Natural-Cut Fries, Medium",,19.0,56.0,6.0,0.0,5.0,420.0,0.0,420.0,3.5,0.0,0.888888888888889,0.0,1.1750154607297465,0.8333333333333334,0.5714285714285714,1.99,0.8333333333333334
"Natural-Cut Fries, Small",,15.0,43.0,5.0,0.0,4.0,320.0,0.0,320.0,2.5,0.0,0.8958333333333334,0.0,1.2175324675324675,0.8333333333333334,0.625,1.69,0.78125
Plain Baked Potato,,0.0,61.0,7.0,3.0,7.0,25.0,0.0,270.0,0.0,0.0,1.5061728395061729,0.0,0.0,0.07716049382716049,1.037037037037037,2.89,0.0
Sour Cream and Chive Baked Potato,,2.5,63.0,8.0,4.0,7.0,35.0,10.0,310.0,2.5,0.0,1.3548387096774193,0.21505376344086022,0.20946795140343527,0.09408602150537634,1.032258064516129,2.79,0.8064516129032258
"Classic Chocolate Frosty, Junior",,5.0,33.0,6.0,27.0,0.0,90.0,20.0,200.0,3.0,0.0,1.1,0.6666666666666667,0.6493506493506493,0.375,1.2,2.29,1.5
"Classic Chocolate Frosty, Large",,15.0,99.0,17.0,81.0,0.0,260.0,60.0,590.0,10.0,0.5,1.11864406779661,0.6779661016949153,0.6603565925599825,0.3672316384180791,1.152542372881356,2.29,1.694915254237288
"Classic Chocolate Frosty, Medium",,12.0,79.0,13.0,65.0,0.0,210.0,50.0,470.0,8.0,0.5,1.1205673758865249,0.7092198581560284,0.6631666206134291,0.3723404255319149,1.106382978723404,1.99,1.702127659574468
"Classic Chocolate Frosty, Small",,9.0,58.0,10.0,47.0,0.0,150.0,35.0,350.0,6.0,0.0,1.1047619047619048,0.6666666666666667,0.6679035250463822,0.35714285714285715,1.1428571428571428,0.99,1.7142857142857144
"Vanilla Frosty, Junior",,5.0,32.0,5.0,27.0,0.0,90.0,25.0,190.0,3.5,0.0,1.1228070175438596,0.8771929824561403,0.683526999316473,0.39473684210526316,1.0526315789473684,0.99,1.8421052631578945
"Vanilla Frosty, Large",,15.0,94.0,15.0,78.0,0.0,260.0,70.0,570.0,10.0,0.5,1.0994152046783627,0.8187134502923976,0.683526999316473,0.38011695906432746,1.0526315789473684,0.99,1.7543859649122806
"Vanilla Frosty, Medium",,12.0,75.0,12.0,63.0,0.0,210.0,55.0,450.0,8.0,0.5,1.1111111111111112,0.8148148148148148,0.6926406926406927,0.3888888888888889,1.0666666666666667,0.99,1.7777777777777777
"Vanilla Frosty, Small",,9.0,56.0,9.0,47.0,0.0,160.0,45.0,340.0,6.0,0.0,1.0980392156862746,0.8823529411764707,0.6875477463712758,0.39215686274509803,1.0588235294117647,0.99,1.7647058823529411
Chocolate Chunk Cookie,,16.0,40.0,3.0,24.0,2.0,210.0,20.0,310.0,8.0,0.0,0.8602150537634409,0.43010752688172044,1.3405948889819856,0.564516129032258,0.3870967741935484,1.39,2.5806451612903225
Double Chocolate Chunk Cookie,,14.0,39.0,4.0,21.0,4.0,230.0,20.0,290.0,7.0,0.0,0.896551724137931,0.45977011494252873,1.2539184952978055,0.6609195402298851,0.5517241379310345,1.39,2.413793103448276
Sugar Cookie,,16.0,43.0,3.0,24.0,1.0,300.0,25.0,330.0,8.0,0.0,0.8686868686868687,0.5050505050505051,1.2593467138921683,0.7575757575757576,0.36363636363636365,1.39,2.4242424242424243
Kids 2 Piece Chicken Tenders,,10.0,13.0,15.0,0.0,0.0,620.0,45.0,200.0,1.5,0.0,0.43333333333333335,1.5,1.2987012987012987,2.5833333333333335,3.0,3.69,0.75
Kids 4 Piece Chicken Nuggets,,11.0,10.0,9.0,0.0,0.0,340.0,35.0,170.0,2.0,0.0,0.39215686274509803,1.3725490196078431,1.6806722689075633,1.6666666666666667,2.1176470588235294,3.69,1.1764705882352942
Kids Cheeseburger,,13.0,25.0,15.0,5.0,1.0,540.0,50.0,280.0,6.0,0.5,0.5952380952380952,1.1904761904761905,1.2059369202226344,1.6071428571428572,2.142857142857143,3.69,2.142857142857143
Kids Grilled Chicken Wrap,,10.0,24.0,20.0,3.0,2.0,640.0,55.0,270.0,3.5,0.0,0.5925925925925927,1.3580246913580247,0.962000962000962,1.9753086419753085,2.962962962962963,3.79,1.2962962962962963
Kids Hamburger,,9.0,24.0,13.0,5.0,1.0,350.0,40.0,240.0,3.5,0.5,0.6666666666666667,1.1111111111111112,0.974025974025974,1.2152777777777777,2.166666666666667,3.39,1.4583333333333333
Artisan Egg Sandwich with Bacon,,17.0,25.0,18.0,4.0,1.0,750.0,245.0,320.0,8.0,0.0,0.5208333333333334,5.104166666666667,1.37987012987013,1.953125,2.25,0.99,2.5
Artisan Egg Sandwich with Sausage,,33.0,27.0,21.0,4.0,1.0,980.0,275.0,480.0,13.0,0.0,0.375,3.819444444444444,1.7857142857142858,1.7013888888888888,1.75,0.99,2.7083333333333335
Bacon Breakfast Bowl,,28.0,44.0,19.0,2.0,4.0,1390.0,245.0,510.0,9.0,0.0,0.5751633986928105,3.2026143790849675,1.4260249554367201,2.27124183006536,1.4901960784313726,2.89,1.7647058823529411
Biggie Breakfast Sandwich,,40.0,37.0,27.0,7.0,2.0,1400.0,290.0,610.0,15.0,0.0,0.40437158469945356,3.169398907103825,1.7032148179689164,1.9125683060109289,1.7704918032786885,0.99,2.459016393442623
Fresh-Baked Biscuit with Applewood Smoked Bacon,,24.0,34.0,15.0,5.0,1.0,970.0,235.0,410.0,13.0,0.0,0.5528455284552846,3.8211382113821135,1.5204307887234718,1.9715447154471544,1.4634146341463414,1.69,3.1707317073170733
Fresh Baked Biscuit with Natural Sausage,,41.0,36.0,20.0,6.0,1.0,1270.0,270.0,590.0,19.0,0.0,0.4067796610169492,3.050847457627119,1.8049746863306186,1.7937853107344635,1.3559322033898304,2.19,3.2203389830508473
Gravy and Sausage Bowl,,22.0,50.0,12.0,2.0,4.0,1260.0,220.0,450.0,6.0,0.0,0.7407407407407407,3.259259259259259,1.26984126984127,2.3333333333333335,1.0666666666666667,1.49,1.3333333333333335
Honey Butter Chicken Biscuit,,26.0,48.0,19.0,9.0,1.0,1120.0,50.0,500.0,12.0,0.0,0.64,0.6666666666666667,1.3506493506493507,1.866666666666667,1.52,4.69,2.4
Sausage and Egg Burrito,,20.0,29.0,17.0,2.0,1.0,920.0,210.0,360.0,8.0,0.0,0.5370370370370371,3.8888888888888893,1.4430014430014428,2.1296296296296298,1.8888888888888888,0.99,2.2222222222222223
Sausage and Gravy Biscuit,,29.0,49.0,8.0,6.0,2.0,1400.0,20.0,490.0,14.0,0.0,0.6666666666666667,0.27210884353741494,1.5372382719321496,2.380952380952381,0.653061224489796,0.99,2.857142857142857
Sausage Biscuit,,33.0,35.0,12.0,5.0,1.0,1010.0,50.0,480.0,15.0,0.0,0.48611111111111116,0.6944444444444445,1.7857142857142858,1.753472222222222,1.0,3.39,3.125
Sausage Breakfast Bowl,,42.0,46.0,21.0,3.0,4.0,1540.0,270.0,640.0,14.0,0.0,0.47916666666666663,2.8125,1.7045454545454546,2.0052083333333335,1.3125,2.19,2.1875
"Seasoned Home-Style Potatoes, Large",,13.0,57.0,5.0,1.0,6.0,1080.0,0.0,360.0,2.5,0.0,1.0555555555555556,0.0,0.9379509379509379,2.5,0.5555555555555556,2.69,0.6944444444444444
"Seasoned Home-Style Potatoes, Medium",,9.0,39.0,4.0,1.0,4.0,750.0,0.0,250.0,1.5,0.0,1.04,0.0,0.9350649350649349,2.5,0.64,2.29,0.6
"Seasoned Home-Style Potatoes, Small",,8.0,35.0,3.0,0.0,4.0,680.0,0.0,230.0,1.5,0.0,1.0144927536231885,0.0,0.9034443817052513,2.463768115942029,0.5217391304347826,1.99,0.6521739130434783
Two Sausage and Egg Burritos,,41.0,59.0,34.0,5.0,2.0,1830.0,420.0,720.0,16.0,0.0,0.5462962962962963,3.8888888888888893,1.479076479076479,2.1180555555555554,1.8888888888888888,0.99,2.2222222222222223
Two Sausage Biscuits,,65.0,70.0,23.0,10.0,3.0,2020.0,95.0,960.0,31.0,0.0,0.48611111111111116,0.6597222222222222,1.7586580086580086,1.753472222222222,0.9583333333333334,3.39,3.229166666666667
