Item,Serving Size,Total Fat,Carbohydrates,Protein,Sugar,Fiber,Sodium,Cholesterol,Calories,Saturated Fat,Trans Fat,Carbs Metric,Cholesterol Metric,Fat Metric,Sodium Metric,Protein Metric
Bruschetta (1 piece),,19.0,20.0,8.0,2.0,2.0,880.0,20.0,280.0,5.0,0.0,0.47619047619047616,0.47619047619047616,1.7625231910946195,2.619047619047619,0.19047619047619047
Buffalo Chicken Nachos,,50.0,132.0,37.0,8.0,10.0,3260.0,80.0,1110.0,12.0,1.5,0.7927927927927929,0.4804804804804805,1.1700011700011699,2.447447447447448,0.22222222222222224
Cheesy Dip 'N Chips,,36.0,78.0,9.0,6.0,5.0,1650.0,5.0,660.0,4.5,1.0,0.7878787878787878,0.05050505050505051,1.4167650531286895,2.0833333333333335,0.09090909090909091
Fried Nacho Straight-Cut Fries,,77.0,133.0,24.0,6.0,9.0,3370.0,65.0,1320.0,21.0,1.0,0.6717171717171717,0.3282828282828283,1.5151515151515151,2.1275252525252526,0.12121212121212122
Fried Onion Rings w/ Ketchup,,50.0,93.0,10.0,15.0,0.0,1870.0,0.0,860.0,9.0,0.0,0.7209302325581395,0.0,1.5101177891875566,1.8120155038759689,0.07751937984496124
Fried Quepapas w/ Ranch Dipping Cup,,46.0,55.0,13.0,4.0,5.0,1680.0,30.0,690.0,11.0,0.0,0.5314009661835749,0.2898550724637681,1.7316017316017316,2.028985507246377,0.12560386473429952
Garlic Bread,,8.0,15.0,3.0,0.0,0.0,240.0,0.0,140.0,2.0,0.0,0.7142857142857143,0.0,1.484230055658627,1.4285714285714286,0.14285714285714288
Garlic Bread with Cheese,,13.0,16.0,7.0,0.0,1.0,390.0,20.0,210.0,5.0,0.0,0.507936507936508,0.6349206349206349,1.6079158936301794,1.5476190476190477,0.22222222222222224
Garlic Cheesesticks (each),,7.0,21.0,7.0,1.0,1.0,350.0,10.0,180.0,3.0,0.0,0.7777777777777778,0.37037037037037035,1.0101010101010102,1.6203703703703705,0.2592592592592593
Old Fashioned Breadsticks *Local Specialty* 1/8 Medium (each),,5.0,26.0,8.0,0.0,1.0,310.0,15.0,180.0,2.5,0.0,0.9629629629629629,0.5555555555555556,0.7215007215007214,1.4351851851851853,0.29629629629629634
Old Fashioned Breadsticks *Local Specialty* 1/10 Large (each),,6.0,27.0,9.0,0.0,1.0,370.0,15.0,200.0,3.0,0.0,0.9000000000000001,0.5,0.7792207792207791,1.5416666666666667,0.3
"Sampler Platter *Local Specialty* Full Order w/ Marinara, Ranch and Honey Mustard Cups",,153.0,204.0,53.0,28.0,15.0,4650.0,135.0,2400.0,42.0,2.0,0.5666666666666668,0.375,1.655844155844156,1.6145833333333335,0.14722222222222223
"Sampler Platter *Local Specialty* Half Order w/ Marinara, Ranch and Honey Mustard Cups",,95.0,114.0,28.0,23.0,9.0,2840.0,80.0,1430.0,24.0,1.0,0.5314685314685315,0.372960372960373,1.7255471800926345,1.6550116550116551,0.13053613053613056
Saucy BBQ Wing (1),,3.5,2.0,5.0,1.0,0.0,230.0,30.0,60.0,1.0,0.0,0.22222222222222224,3.3333333333333335,1.5151515151515151,3.1944444444444446,0.5555555555555556
Saucy Buffalo Wing (1),,3.5,1.0,5.0,0.0,0.0,260.0,30.0,60.0,1.0,0.0,0.11111111111111112,3.3333333333333335,1.5151515151515151,3.611111111111111,0.5555555555555556
Stuffed Garlic Knot (1),,2.5,10.0,3.0,1.0,1.0,170.0,5.0,80.0,1.0,0.0,0.8333333333333334,0.4166666666666667,0.8116883116883117,1.7708333333333335,0.25
Stuffed Pizza Roller (1),,10.0,27.0,9.0,1.0,1.0,520.0,25.0,230.0,4.5,0.0,0.782608695652174,0.7246376811594203,1.129305477131564,1.8840579710144927,0.26086956521739135
Twisty Cheese Stick (each),,14.0,59.0,14.0,1.0,3.0,660.0,20.0,430.0,5.0,0.0,0.9147286821705427,0.31007751937984496,0.8456659619450317,1.2790697674418605,0.21705426356589147
WingStreet® Fries with Ketchup,156.0,24.0,67.0,4.0,7.0,3.0,1230.0,0.0,500.0,4.5,0.0,0.8933333333333334,0.0,1.2467532467532467,2.0500000000000003,0.05333333333333334
WingStreet Straight-Cut Fries w/ Cajun Style Seasoning w/ Ketchup,,24.0,69.0,4.0,7.0,4.0,1600.0,0.0,510.0,4.5,0.0,0.9019607843137255,0.0,1.2223071046600458,2.6143790849673203,0.05228758169934641
WingStreet Straight-Cut Fries w/ Lemon Pepper Seasoning w/ Ketchup,,24.0,69.0,4.0,8.0,4.0,1520.0,0.0,510.0,4.5,0.0,0.9019607843137255,0.0,1.2223071046600458,2.4836601307189543,0.05228758169934641
Broccoli & Cheese Soup with Crackers (Bowl),,37.0,35.0,15.0,6.0,2.0,2060.0,80.0,530.0,18.0,1.0,0.44025157232704404,1.0062893081761006,1.8132810585640773,3.238993710691824,0.18867924528301888
Broccoli & Cheese Soup with Crackers (Cup),,19.0,20.0,8.0,3.0,1.0,1050.0,40.0,280.0,9.0,0.5,0.47619047619047616,0.9523809523809523,1.7625231910946195,3.125,0.19047619047619047
Creamy Tomato Basil Soup with Crackers (Bowl),,23.0,37.0,9.0,17.0,4.0,1800.0,40.0,390.0,9.0,0.5,0.6324786324786325,0.6837606837606838,1.5318015318015317,3.846153846153846,0.15384615384615385
Creamy Tomato Basil Soup with Crackers (Cup),,12.0,21.0,5.0,9.0,2.0,920.0,20.0,210.0,4.5,0.0,0.6666666666666667,0.6349206349206349,1.484230055658627,3.650793650793651,0.15873015873015872
Loaded Baked Potato Soup with Crackers (Bowl),,40.0,41.0,21.0,7.0,3.0,1810.0,95.0,600.0,19.0,1.0,0.45555555555555555,1.0555555555555556,1.7316017316017316,2.513888888888889,0.23333333333333336
Loaded Baked Potato Soup with Crackers (Cup),,21.0,23.0,11.0,4.0,1.0,930.0,45.0,320.0,10.0,0.5,0.47916666666666663,0.9375,1.7045454545454546,2.421875,0.22916666666666669
Apple Dessert Pizza,,4.0,50.0,4.0,25.0,2.0,190.0,5.0,250.0,1.5,0.0,1.3333333333333335,0.13333333333333333,0.4155844155844156,0.6333333333333334,0.10666666666666667
Blueberry Dessert Pizza,,4.0,46.0,4.0,21.0,2.0,190.0,5.0,230.0,1.5,0.0,1.3333333333333335,0.14492753623188406,0.45172219085262566,0.6884057971014493,0.11594202898550725
Cherry Dessert Pizza,,4.0,47.0,4.0,22.0,2.0,190.0,5.0,240.0,1.5,0.0,1.3055555555555556,0.1388888888888889,0.4329004329004329,0.6597222222222222,0.11111111111111112
HERSHEY'S® Triple Chocolate Brownie (1/6th square),,16.0,56.0,5.0,37.0,3.0,135.0,30.0,380.0,5.0,0.0,0.9824561403508771,0.5263157894736842,1.0936431989063569,0.2960526315789474,0.08771929824561403
"Individual (4"") HERSHEY'S¨ Chocolate Chip Cookie (each)",,14.0,45.0,3.0,27.0,1.0,140.0,15.0,300.0,6.0,0.0,1.0,0.33333333333333337,1.2121212121212122,0.3888888888888889,0.06666666666666667
New York Style Cheesecake,,57.0,69.0,14.0,53.0,2.0,750.0,290.0,840.0,32.0,2.5,0.5476190476190477,2.301587301587302,1.7625231910946195,0.7440476190476191,0.11111111111111112
New York Style Cheesecake with Apple Sauce,,57.0,108.0,14.0,86.0,3.0,760.0,290.0,990.0,32.0,2.5,0.7272727272727273,1.9528619528619529,1.4954742227469502,0.6397306397306397,0.09427609427609429
New York Style Cheesecake with Blueberry Sauce,,57.0,100.0,14.0,77.0,4.0,760.0,290.0,960.0,32.0,2.5,0.6944444444444445,2.013888888888889,1.5422077922077921,0.6597222222222222,0.09722222222222222
New York Style Cheesecake with Caramel Sauce,,57.0,90.0,14.0,69.0,2.0,800.0,290.0,930.0,32.0,2.5,0.6451612903225806,2.078853046594982,1.591956430666108,0.7168458781362007,0.1003584229390681
New York Style Cheesecake with Cherry Sauce,,57.0,101.0,15.0,80.0,3.0,760.0,290.0,970.0,32.0,2.5,0.6941580756013747,1.993127147766323,1.5263087428035882,0.6529209621993127,0.10309278350515465
The Ultimate HERSHEY'S® Chocolate Chip Cookie (1/6th slice),,12.0,35.0,3.0,25.0,1.0,125.0,15.0,260.0,6.0,0.0,0.8974358974358975,0.38461538461538464,1.1988011988011988,0.40064102564102566,0.07692307692307693
"18"" Hand Tossed Crust",95.7,3.0,43.0,8.0,0.0,2.0,260.0,0.0,230.0,0.5,0.0,1.2463768115942029,0.0,0.3387916431394692,0.9420289855072463,0.2318840579710145
Original Pan™ Crust (Large),79.5,8.0,32.0,7.0,0.0,1.0,270.0,0.0,220.0,1.5,0.0,0.9696969696969697,0.0,0.9445100354191263,1.0227272727272727,0.2121212121212121
Original Stuffed Crust (Large),88.9,7.0,31.0,9.0,1.0,1.0,370.0,20.0,220.0,3.5,0.0,0.9393939393939393,0.6060606060606061,0.8264462809917354,1.4015151515151516,0.27272727272727276
Ultimate Cheesy Crust (Limited Time),98.2,10.0,31.0,13.0,0.0,1.0,400.0,25.0,270.0,5.0,0.0,0.7654320987654322,0.6172839506172839,0.962000962000962,1.2345679012345678,0.3209876543209877
BBQ Chicken - Small Express Hand Tossed Pizza,117.9,9.0,34.0,13.0,3.0,2.0,550.0,25.0,260.0,4.0,0.0,0.8717948717948719,0.6410256410256411,0.8991008991008992,1.762820512820513,0.33333333333333337
Buffalo Chicken - Small Express Hand Tossed Pizza,126.5,7.0,38.0,12.0,2.0,2.0,760.0,25.0,270.0,3.0,0.0,0.9382716049382717,0.6172839506172839,0.6734006734006733,2.345679012345679,0.29629629629629634
Cheese - Small Express Hand Tossed Pizza,108.8,9.0,32.0,12.0,1.0,2.0,430.0,25.0,250.0,4.5,0.0,0.8533333333333334,0.6666666666666667,0.9350649350649349,1.4333333333333333,0.32
Cheese and Jalapeño - Small Express Hand Tossed Pizza,107.3,7.0,32.0,9.0,1.0,2.0,520.0,15.0,230.0,3.0,0.0,0.927536231884058,0.43478260869565216,0.7905138339920948,1.8840579710144927,0.26086956521739135
Chicken-Bacon Parmesan - Small Express Hand Tossed Pizza,120.4,10.0,31.0,13.0,1.0,2.0,440.0,30.0,270.0,4.0,0.0,0.7654320987654322,0.7407407407407407,0.962000962000962,1.3580246913580247,0.3209876543209877
Chicken Supreme - Small Express Hand Tossed Pizza,128.2,7.0,33.0,12.0,2.0,2.0,430.0,25.0,250.0,3.0,0.0,0.8800000000000001,0.6666666666666667,0.7272727272727273,1.4333333333333333,0.32
Ham and Pepperoni - Small Express Hand Tossed Pizza,105.3,9.0,32.0,11.0,1.0,2.0,470.0,20.0,250.0,4.0,0.0,0.8533333333333334,0.5333333333333333,0.9350649350649349,1.5666666666666667,0.29333333333333333
Hawaiian - Small Express Hand Tossed Pizza,113.3,7.0,33.0,10.0,3.0,2.0,430.0,20.0,240.0,3.0,0.0,0.9166666666666667,0.5555555555555556,0.7575757575757576,1.4930555555555556,0.2777777777777778
Hawaiian Chicken - Small Express Hand Tossed Pizza,127.7,7.0,33.0,13.0,2.0,2.0,490.0,25.0,250.0,3.5,0.0,0.8800000000000001,0.6666666666666667,0.7272727272727273,1.6333333333333333,0.3466666666666667
Italian Sausage - Small Express Hand Tossed Pizza,120.8,15.0,32.0,13.0,1.0,2.0,550.0,30.0,310.0,6.0,0.0,0.6881720430107527,0.6451612903225806,1.2568077084206115,1.478494623655914,0.2795698924731183
Meat Eater - Small Express Hand Tossed Pizza,,14.0,33.0,16.0,1.0,2.0,650.0,40.0,320.0,7.0,0.0,0.6875,0.8333333333333334,1.1363636363636362,1.6927083333333335,0.33333333333333337
Meat Lover's® - Small Express Hand Tossed Pizza,133.2,18.0,32.0,15.0,1.0,2.0,690.0,40.0,350.0,7.0,0.0,0.6095238095238096,0.7619047619047619,1.3358070500927643,1.642857142857143,0.28571428571428575
Pepperoni - Small Express Hand Tossed Pizza,102.9,9.0,31.0,11.0,1.0,2.0,430.0,20.0,250.0,4.0,0.0,0.8266666666666667,0.5333333333333333,0.9350649350649349,1.4333333333333333,0.29333333333333333
Pepperoni Jalapeño - Small Express Hand Tossed Pizza,111.1,9.0,32.0,10.0,1.0,2.0,560.0,20.0,250.0,3.5,0.0,0.8533333333333334,0.5333333333333333,0.9350649350649349,1.866666666666667,0.26666666666666666
Pepperoni Lover's® - Small Express Hand Tossed Pizza,118.3,13.0,32.0,13.0,1.0,2.0,540.0,35.0,300.0,6.0,0.0,0.7111111111111111,0.7777777777777778,1.1255411255411256,1.5,0.2888888888888889
Super Supreme - Small Express Hand Tossed Pizza,152.2,17.0,33.0,14.0,2.0,3.0,700.0,40.0,340.0,7.0,0.0,0.6470588235294118,0.7843137254901961,1.2987012987012987,1.7156862745098038,0.27450980392156865
Supreme - Small Express Hand Tossed Pizza,129.8,12.0,32.0,12.0,2.0,2.0,500.0,30.0,290.0,5.0,0.0,0.735632183908046,0.6896551724137931,1.0747872816838333,1.4367816091954022,0.27586206896551724
Ultimate Cheese Lover's® - Small Express Hand Tossed Pizza,106.7,10.0,31.0,12.0,1.0,2.0,420.0,25.0,260.0,4.5,0.0,0.7948717948717949,0.6410256410256411,0.999000999000999,1.3461538461538463,0.3076923076923077
Veggie Lover's® - Small Express Hand Tossed Pizza,127.8,8.0,33.0,10.0,2.0,3.0,410.0,15.0,240.0,3.0,0.0,0.9166666666666667,0.4166666666666667,0.8658008658008658,1.4236111111111112,0.2777777777777778
BBQ Chicken - Small Express Thin ‘N Crispy® Pizza,98.4,8.0,27.0,12.0,5.0,2.0,610.0,25.0,230.0,3.5,0.0,0.782608695652174,0.7246376811594203,0.9034443817052513,2.210144927536232,0.34782608695652173
Buffalo Chicken - Small Express Thin ‘N Crispy® Pizza,107.1,6.0,32.0,11.0,4.0,2.0,800.0,25.0,230.0,3.0,0.0,0.927536231884058,0.7246376811594203,0.6775832862789384,2.898550724637681,0.31884057971014496
Cheese - Small Express Thin ‘N Crispy® Pizza,98.1,8.0,27.0,10.0,4.0,2.0,520.0,25.0,220.0,4.0,0.0,0.8181818181818182,0.7575757575757576,0.9445100354191263,1.96969696969697,0.30303030303030304
Chicken-Bacon Parmesan - Small Express Thin ‘N Crispy® Pizza,113.6,11.0,26.0,12.0,3.0,2.0,540.0,30.0,250.0,4.5,0.0,0.6933333333333334,0.8,1.1428571428571428,1.8000000000000003,0.32
Chicken Supreme - Small Express Thin ‘N Crispy® Pizza,121.3,6.0,28.0,12.0,4.0,2.0,510.0,25.0,210.0,3.0,0.0,0.888888888888889,0.7936507936507936,0.7421150278293135,2.0238095238095237,0.38095238095238093
Hawaiian - Small Express Thin ‘N Crispy® Pizza,107.2,6.0,29.0,9.0,6.0,2.0,510.0,20.0,210.0,3.0,0.0,0.9206349206349207,0.6349206349206349,0.7421150278293135,2.0238095238095237,0.28571428571428575
Hawaiian Chicken - Small Express Thin ‘N Crispy® Pizza,119.8,7.0,29.0,12.0,5.0,2.0,580.0,25.0,220.0,3.0,0.0,0.8787878787878788,0.7575757575757576,0.8264462809917354,2.196969696969697,0.36363636363636365
Italian Sausage - Small Express Thin ‘N Crispy® Pizza,110.1,14.0,27.0,11.0,4.0,2.0,640.0,30.0,280.0,6.0,0.0,0.6428571428571429,0.7142857142857143,1.2987012987012987,1.9047619047619047,0.2619047619047619
Meat Eater - Small Express Thin ‘N Crispy® Pizza,,14.0,25.0,14.0,2.0,2.0,640.0,40.0,280.0,6.0,0.0,0.5952380952380952,0.9523809523809523,1.2987012987012987,1.9047619047619047,0.33333333333333337
Meat Lover's® - Small Express Thin ‘N Crispy® Pizza,122.5,17.0,27.0,14.0,4.0,2.0,780.0,40.0,320.0,7.0,0.0,0.5625000000000001,0.8333333333333334,1.37987012987013,2.03125,0.2916666666666667
Pepperoni - Small Express Thin ‘N Crispy® Pizza,95.0,10.0,27.0,10.0,3.0,2.0,550.0,25.0,230.0,4.0,0.0,0.782608695652174,0.7246376811594203,1.129305477131564,1.9927536231884058,0.2898550724637681
Pepperoni Jalapeño - Small Express Thin ‘N Crispy® Pizza,104.3,8.0,27.0,9.0,4.0,2.0,710.0,20.0,220.0,3.5,0.0,0.8181818181818182,0.6060606060606061,0.9445100354191263,2.6893939393939394,0.27272727272727276
Pepperoni Lover's® - Small Express Thin ‘N Crispy® Pizza,110.4,14.0,27.0,13.0,4.0,2.0,670.0,35.0,280.0,6.0,0.0,0.6428571428571429,0.8333333333333334,1.2987012987012987,1.994047619047619,0.30952380952380953
Super Supreme - Small Express Thin ‘N Crispy® Pizza,146.7,16.0,29.0,13.0,4.0,2.0,800.0,40.0,310.0,6.0,0.0,0.6236559139784946,0.8602150537634409,1.3405948889819856,2.150537634408602,0.2795698924731183
Supreme - Small Express Thin ‘N Crispy® Pizza,123.0,11.0,28.0,11.0,4.0,2.0,590.0,30.0,260.0,5.0,0.0,0.7179487179487181,0.7692307692307693,1.098901098901099,1.891025641025641,0.2820512820512821
Ultimate Cheese Lover's® - Small Express Thin ‘N Crispy® Pizza,98.1,11.0,26.0,11.0,3.0,2.0,510.0,25.0,250.0,5.0,0.0,0.6933333333333334,0.6666666666666667,1.1428571428571428,1.7000000000000002,0.29333333333333333
Veggie Lover's® - Small Express Thin ‘N Crispy® Pizza,124.0,7.0,28.0,9.0,4.0,2.0,510.0,15.0,210.0,3.0,0.0,0.888888888888889,0.47619047619047616,0.8658008658008658,2.0238095238095237,0.28571428571428575
Bacon Cheeseburger (w/ cheddar cheese) - Express Personal Pan Pizza®,77.6,11.0,17.0,8.0,2.0,1.0,450.0,20.0,200.0,4.5,0.0,0.5666666666666668,0.6666666666666667,1.4285714285714286,1.875,0.26666666666666666
Beef - Express Personal Pan Pizza®,73.4,10.0,17.0,7.0,2.0,1.0,410.0,20.0,180.0,3.5,0.0,0.6296296296296297,0.7407407407407407,1.4430014430014428,1.8981481481481481,0.2592592592592593
Buffalo Chicken - Express Personal Pan Pizza®,77.3,5.0,22.0,7.0,2.0,1.0,570.0,15.0,160.0,2.0,0.0,0.9166666666666667,0.625,0.8116883116883117,2.96875,0.2916666666666667
Chicken-Bacon Parmesan - Express Personal Pan Pizza®,77.4,8.0,17.0,9.0,2.0,1.0,350.0,20.0,180.0,3.0,0.0,0.6296296296296297,0.7407407407407407,1.1544011544011545,1.6203703703703705,0.33333333333333337
Chicken Supreme - Express Personal Pan Pizza®,76.7,5.0,18.0,7.0,2.0,1.0,310.0,15.0,150.0,2.0,0.0,0.8,0.6666666666666667,0.8658008658008658,1.7222222222222225,0.3111111111111111
Hawaiian - Express Personal Pan Pizza®,71.4,5.0,18.0,6.0,3.0,1.0,340.0,10.0,140.0,2.0,0.0,0.8571428571428571,0.47619047619047616,0.9276437847866419,2.0238095238095237,0.28571428571428575
Hawaiian Chicken - Express Personal Pan Pizza®,77.3,5.0,18.0,8.0,3.0,1.0,350.0,15.0,150.0,2.0,0.0,0.8,0.6666666666666667,0.8658008658008658,1.9444444444444446,0.35555555555555557
Italian Sausage - Express Personal Pan Pizza®,74.3,10.0,17.0,7.0,2.0,1.0,380.0,15.0,190.0,3.5,0.0,0.5964912280701755,0.5263157894736842,1.367053998632946,1.6666666666666667,0.24561403508771928
Italian Trio - Express Personal Pan Pizza®,73.9,9.0,17.0,7.0,2.0,1.0,360.0,15.0,180.0,3.0,0.0,0.6296296296296297,0.5555555555555556,1.2987012987012987,1.6666666666666667,0.2592592592592593
Meat Lover's® - Express Personal Pan Pizza®,83.4,12.0,18.0,9.0,2.0,1.0,480.0,25.0,210.0,4.5,0.0,0.5714285714285715,0.7936507936507936,1.484230055658627,1.9047619047619047,0.28571428571428575
Pepperoni Jalapeño - Express Personal Pan Pizza®,,6.0,17.0,6.0,2.0,1.0,350.0,10.0,150.0,2.0,0.0,0.7555555555555555,0.4444444444444445,1.0389610389610389,1.9444444444444446,0.26666666666666666
Pepperoni Lover's® - Express Personal Pan Pizza®,73.5,9.0,18.0,8.0,2.0,1.0,390.0,20.0,180.0,3.5,0.0,0.6666666666666667,0.7407407407407407,1.2987012987012987,1.8055555555555556,0.29629629629629634
Super Supreme - Express Personal Pan Pizza®,91.6,12.0,18.0,9.0,2.0,1.0,480.0,25.0,210.0,4.0,0.0,0.5714285714285715,0.7936507936507936,1.484230055658627,1.9047619047619047,0.28571428571428575
Supreme - Express Personal Pan Pizza®,78.2,9.0,18.0,7.0,2.0,1.0,360.0,15.0,180.0,3.0,0.0,0.6666666666666667,0.5555555555555556,1.2987012987012987,1.6666666666666667,0.2592592592592593
Veggie Lover's® - Express Personal Pan Pizza®,73.8,5.0,18.0,6.0,2.0,1.0,290.0,10.0,140.0,2.0,0.0,0.8571428571428571,0.47619047619047616,0.9276437847866419,1.7261904761904765,0.28571428571428575
Express Pasta Pounder Chicken Alfredo (whole pan),,38.0,66.0,36.0,5.0,5.0,1340.0,80.0,750.0,11.0,0.0,0.5866666666666667,0.7111111111111111,1.3160173160173159,1.488888888888889,0.32
Express Pasta Pounder Meaty Marinara (whole pan),,31.0,78.0,33.0,14.0,5.0,1540.0,70.0,720.0,13.0,1.5,0.7222222222222223,0.6481481481481481,1.1183261183261184,1.7824074074074074,0.3055555555555555
"Bacon, Egg & Cheese Biscuit",,26.0,28.0,15.0,3.0,1.0,1300.0,160.0,410.0,12.0,0.0,0.4552845528455285,2.601626016260163,1.6471333544504276,2.642276422764228,0.24390243902439024
Egg & Cheese Biscuit,,22.0,28.0,12.0,3.0,1.0,1150.0,155.0,370.0,11.0,0.0,0.5045045045045046,2.7927927927927927,1.5444015444015444,2.59009009009009,0.21621621621621623
Express Personal Pan Breakfast Pizza - Egg & Cheese,,4.5,17.0,7.0,2.0,1.0,310.0,65.0,140.0,2.5,0.0,0.8095238095238095,3.0952380952380953,0.8348794063079776,1.8452380952380953,0.33333333333333337
"Express Personal Pan Breakfast Pizza - Egg, Bacon & Cheese",,8.0,17.0,10.0,2.0,1.0,450.0,70.0,180.0,3.5,0.0,0.6296296296296297,2.5925925925925926,1.1544011544011545,2.0833333333333335,0.37037037037037035
"Express Personal Pan Breakfast Pizza - Egg, Sausage & Cheese",,10.0,17.0,9.0,2.0,1.0,430.0,75.0,190.0,4.0,0.0,0.5964912280701755,2.6315789473684212,1.367053998632946,1.8859649122807018,0.31578947368421056
"Express Personal Pan Breakfast Pizza - Egg, Sausage, Bacon & Cheese",,9.0,17.0,10.0,2.0,1.0,450.0,75.0,190.0,4.0,0.0,0.5964912280701755,2.6315789473684212,1.2303485987696514,1.9736842105263157,0.3508771929824561
Express Small Hand Tossed Breakfast Pizza - Egg & Cheese,,8.0,79.0,11.0,1.0,2.0,410.0,80.0,240.0,4.0,0.0,2.1944444444444446,2.2222222222222223,0.8658008658008658,1.4236111111111112,0.3055555555555555
"Express Small Hand Tossed Breakfast Pizza - Egg, Bacon & Cheese",,12.0,30.0,13.0,1.0,2.0,500.0,85.0,280.0,5.0,0.0,0.7142857142857143,2.0238095238095237,1.1131725417439704,1.4880952380952381,0.30952380952380953
"Express Small Hand Tossed Breakfast Pizza - Egg, Sausage & Cheese",,16.0,30.0,14.0,1.0,2.0,590.0,95.0,320.0,7.0,0.0,0.625,1.9791666666666667,1.2987012987012987,1.5364583333333335,0.2916666666666667
"Express Small Hand Tossed Breakfast Pizza - Egg, Sausage, Bacon & Cheese",,15.0,30.0,14.0,1.0,2.0,550.0,90.0,310.0,6.0,0.0,0.6451612903225806,1.9354838709677422,1.2568077084206115,1.478494623655914,0.3010752688172043
"Sausage, Egg & Cheese Biscuit",,40.0,28.0,20.0,3.0,1.0,1490.0,195.0,550.0,17.0,0.5,0.3393939393939394,2.3636363636363638,1.8890200708382525,2.257575757575758,0.24242424242424243
Sausage Biscuit,,28.0,25.0,12.0,1.0,1.0,900.0,40.0,400.0,11.0,0.0,0.4166666666666667,0.6666666666666667,1.8181818181818183,1.875,0.2
